t,sv_x,sv_y,sv_v,sv_theta,dist_to_obs,risk,ttc,picked_v,picked_dtheta
9.4,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
9.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
9.600000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
9.700000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
9.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
9.9,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.100000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.200000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.4,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.600000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.700000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
10.9,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.100000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.200000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.4,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.600000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.700000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
11.9,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.100000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.200000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.4,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.600000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.700000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
12.9,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.100000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.200000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.4,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.600000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.700000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
13.9,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.100000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.200000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.4,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.600000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.700000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
14.9,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
