t,sv_x,sv_y,sv_v,sv_theta,dist_to_obs,risk,ttc,picked_v,picked_dtheta
6.800000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
6.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.1000000000000005,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.2,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.300000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.6000000000000005,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.7,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.800000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
7.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.1,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.6,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
8.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.1,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.600000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
9.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.100000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.600000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
10.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.100000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.600000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
11.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.100000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
